0.5217087660126599,0.6078288976994369,0.31812337058019147
0.2940028143092701,0.15641337242488923,0.21676159714439483
0.646486713043146,0.5869273228460588,0.382149994424153
0.9728081823460328,0.07008371517445688,0.642521585642748
0.09244441626779332,0.32115418119166556,0.19461992001150072
0.4928756577069569,0.7490630430867896,0.2821014183516055
0.03063129015165489,0.09336395374230858,0.1774017676896193
0.18297439993896758,0.6070769815479087,0.20817627548170492
0.8613679867819883,0.9813987824648187,0.46787609746730935
0.6606627169959113,0.5617266178724988,0.38315753217478676
0.30326451334492155,0.7789217466788639,0.2181685317055684
0.04010781169549171,0.56156908810131,0.18052756179004847
0.2504278465410046,0.14108148721460928,0.21453888678293845
0.31606905955307907,0.5893876534478176,0.2172106041316771
0.6749890610571929,0.5067968726253481,0.38699357105718285
0.43994492926439366,0.014240693017247555,0.23411792796262101
0.024931646198388613,0.9988639469675472,0.11525982772231828
0.2922590952262354,0.9549174554231387,0.17998878777122299
0.02130442605194749,0.6837515832367599,0.17452568855585354
0.2256891459180128,0.1387180707786467,0.21282538305198914
0.4942536982647593,0.2848665391338684,0.27850106424126225
0.10371691355454227,0.5920138420560269,0.19653184384002823
0.9139111759568191,0.6862321528682275,0.5695230995798858
0.792206311132982,0.3828334163599832,0.5745180372850118
0.570025357745249,0.3379398421474126,0.3645871972583615
0.8746912770258645,0.550759219603742,0.5963295698692326
0.9333263421861633,0.9803954669914882,0.5584238652226164
0.956882890309845,0.30570752078854696,0.6248084854640091
0.591964507298495,0.9412979568913867,0.30566247424602044
0.3018810512753024,0.5547047639747854,0.21704014708599773
0.2979661996494972,0.6274505571298873,0.21579969219525869
0.6948030809945205,0.8245617859508361,0.39663067030020693
0.0815004633321208,0.7329198348284122,0.1962652622190962
0.3740178701336556,0.6883865533795281,0.22177950545261416
0.09485236064263003,0.11572131164817888,0.1951396213999978
0.5859008881608486,0.8751652389422705,0.31568055729740363
0.8333505933726173,0.25712485148437175,0.5972880153714247
0.8210018983866634,0.3441802156610067,0.5914981128491886
0.647097870002805,0.7108366401621764,0.38273898688984687
0.07174367147822114,0.739823208361503,0.1894092853521443
0.005204774860050332,0.9737291656840686,0.1238057145096546
0.515247020767158,0.8074001212704568,0.2640895823447952
0.803329113165965,0.7654543134539623,0.5612867700524595
0.8696031298706279,0.5468137326294473,0.596811129285514
0.11567403785956665,0.791188693406277,0.19553875832570317
0.29789189373568126,0.10854945460067153,0.216917756144262
0.18420033596617036,0.6799248088117673,0.215268190501235
0.14147033314867075,0.6951778486442374,0.20926812592826793
0.11065961869767349,0.9401351845021365,0.17450176920351906
0.9525328681967377,0.021627529917884303,0.6207023995284837
0.6711563121437968,0.4553012113168699,0.3838423670871699
0.26567069896565176,0.2087703300411446,0.21542208648536165
0.9082987148611996,0.25371176013568913,0.5972880153714247
0.29913513774984657,0.33740030462564924,0.21696644901845827
0.6726000691612555,0.030101731964630014,0.38393478394511826
0.3087353684170919,0.27347676259833925,0.2173211452934018
0.08264304150704338,0.17111376589115906,0.19240230784252316
0.6307784111952077,0.7905407019705805,0.3554594790880832
0.9526215733713077,0.8422308111856179,0.5622078071848771
0.5451851989097541,0.46150344410113675,0.3432302240726174
0.5962266959874504,0.030741678385387772,0.3761214698011977
0.9658932925297922,0.2695445990658771,0.6343022271215475
0.05744362203504472,0.3074650780813139,0.18588042398911483
0.6228835817503695,0.3966463165805885,0.3799994190048546
0.7416793338813827,0.469372002286413,0.5187490111633775
0.8386445404938028,0.18832921900236244,0.5972880153714247
0.6247414765339592,0.15591073743736036,0.3802006592863291
0.22161435523420128,0.86444508296292,0.19412922283018805
0.7025409617710441,0.9937523069807287,0.3340190929268385
0.6001177559817621,0.1484196562630957,0.37683019701634235
0.11099192547962833,0.8178382152445945,0.18947232696624575
0.30254107283771114,0.6211288874090377,0.2161316027774479
0.3934347749372138,0.04102718170583027,0.2191562310855084
